dataset,epoch,seed,method,role,report,amortized_ms_per_record,amortized_records_per_second,auc,auc_ci_high,auc_ci_low,calibrated_actual_fpr_at_10pct,calibrated_actual_fpr_at_10pct_ci_high,calibrated_actual_fpr_at_10pct_ci_low,calibrated_actual_fpr_at_1pct,calibrated_actual_fpr_at_1pct_ci_high,calibrated_actual_fpr_at_1pct_ci_low,calibrated_tpr_at_10pct,calibrated_tpr_at_10pct_ci_high,calibrated_tpr_at_10pct_ci_low,calibrated_tpr_at_1pct,calibrated_tpr_at_1pct_ci_high,calibrated_tpr_at_1pct_ci_low,calibration_seconds,draft_input_tokens,draft_input_tokens_per_record,draft_sequences,draft_sequences_per_record,execution_group,execution_group_seconds,generated_tokens,generated_tokens_per_record,n_calibration,n_test_member,n_test_nonmember,pauc_10_normalized,pauc_10_raw,peak_allocated_gpu_bytes,preparation_seconds,roc_actual_fpr_at_10pct,roc_actual_fpr_at_1pct,roc_tpr_at_10pct_fpr,roc_tpr_at_1pct_fpr,scoring_records_per_second,target_forward_calls,target_input_tokens,target_input_tokens_per_record,target_sequences,target_sequences_per_record,test_seconds,total_seconds
wikitection,1,1978,min_k_prob,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/min_k_prob/REPORT.json,74.37827521748841,13.444786089431556,0.59642225,0.6105341625,0.5759928937500001,0.1095,0.12394135006026562,0.09655586386639291,0.0085,0.013570689737786079,0.005313767739685552,0.2055,0.22376526448169215,0.18836387636696572,0.011,0.016599446829747115,0.007275425411318251,14.32388654537499,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/min_k_prob,,0,0.0,200,2000,2000,0.097245,0.0097245,17326077952,0.09013923699967563,0.1,0.01,0.1815,0.0155,14.129329100642833,4200,2153845,538.46125,4200,1.05,283.09907508757897,297.51310086995363
wikitection,1,1978,min_k_pp,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/min_k_pp/REPORT.json,74.4760274051805,13.427139374118129,0.68134625,0.70043010625,0.6651533749999999,0.0975,0.11128251325038024,0.08526070981102837,0.0125,0.018388039710650523,0.008481081388571086,0.255,0.2745592458129256,0.2363801073548883,0.0335,0.042323328642770504,0.026465276470638475,14.339225766598247,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/min_k_pp,,0,0.0,200,2000,2000,0.13722499999999985,0.013722499999999985,17326077952,0.06587828497868031,0.1,0.01,0.2595,0.0315,14.109396934108132,4200,2153845,538.46125,4200,1.05,283.4990055691451,297.904109620722
wikitection,1,1978,recall,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/recall/REPORT.json,385.39437803576584,2.5947446485770915,0.68581825,0.70218506875,0.669706825,0.105,0.11920074218749015,0.09231372516469964,0.013,0.01898030851720305,0.008886895534737305,0.2365,0.25561729074959627,0.21839299316762395,0.0375,0.04675201217192855,0.030021256563230403,73.68165736482479,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/recall,,0,0.0,200,2000,2000,0.11936750000000004,0.011936750000000005,17387061248,0.0754209253937006,0.1,0.01,0.2295,0.0225,2.7251289788223625,8400,13522490,3380.6225,8400,2.1,1467.8204338528449,1541.5775121430634
wikitection,1,1978,icp_mia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/icp_mia/REPORT.json,692.5689341360121,1.443899589933978,0.6679535,0.6863526624999999,0.64933780625,0.0635,0.0750467261459507,0.053626856130583093,0.003,0.006529915073935308,0.0013756299236301083,0.201,0.21912894922237747,0.18401744505181178,0.014,0.020159586811157672,0.009703783146220175,132.29094508616254,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/icp_mia,,0,0.0,200,2000,2000,0.1553299999999999,0.015532999999999991,17408940544,0.18507046648301184,0.1,0.01,0.2895,0.0355,1.5164153548763821,25200,23228669,5807.16725,25200,6.3,2637.799720991403,2770.2757365440484
wikitection,1,1978,petal,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/petal/REPORT.json,81.92932626398397,12.205641686566619,0.5628795,0.57925685625,0.546966975,0.115,0.1297256371295055,0.10175048927705926,0.0065,0.011089529172522494,0.0038025964940741515,0.185,0.20261584986887388,0.16859188991831542,0.0105,0.015998901907473176,0.006877887380873443,14.422053311602212,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/petal,,0,0.0,200,2000,2000,0.084255,0.0084255,17326077952,28.505435287137516,0.1,0.01,0.157,0.014,14.04544604073369,4600,2358208,589.552,4600,1.15,284.78981645719614,327.71730505593587
wikitection,1,1978,sead,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/sead/REPORT.json,79.42394668597262,12.590661151023031,0.57926225,0.59359225625,0.56046928125,0.092,0.10546104438189775,0.08010326619960463,0.008,0.012956077671536958,0.0049302968532159265,0.1735,0.19071784281566026,0.15753398905899782,0.013,0.01898030851720305,0.008886895534737305,15.190174128627405,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/sead,,0,0.0,200,2000,2000,0.09790249999999996,0.009790249999999997,17326077952,0.09536625538021326,0.1,0.01,0.19,0.0155,13.227065048714671,4200,2153845,538.46125,4200,1.05,302.4102463598829,317.6957867438905
wikitection,1,1978,ws,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/ws/REPORT.json,2542.452701528761,0.39332098465340437,0.515327125,0.530815371875,0.4988795875,0.09,0.10334082716397261,0.07823115160665478,0.0,0.001917047281252934,1.0842021724855044e-19,0.111,0.12551992552405733,0.09797153726075743,0.0,0.001917047281252934,1.0842021724855044e-19,487.934201207594,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/ws,,2001233,500.30825,200,2000,2000,0.06614749999999998,0.006614749999999999,17198226432,5.492612753179856,0.1,0.0,0.117,0.0,0.4133775595556408,268799,2293319,573.32975,8400,2.1,9676.383992154268,10169.810806115041
wikitection,1,1978,rs,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/rs/REPORT.json,2664.123230241763,0.3753580122152429,0.51427975,0.5279351218749999,0.498197359375,0.0925,0.10599081541223992,0.08057157812198121,0.0,0.001917047281252934,1.0842021724855044e-19,0.1125,0.12709771144177662,0.09938800020119438,0.0,0.001917047281252934,1.0842021724855044e-19,526.7545535326935,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/rs,,1981896,495.474,200,2000,2000,0.06318041666666666,0.006318041666666666,17138933248,5.679188465117477,0.0995,0.0,0.1215,0.0,0.39509844117754866,268799,2293879,573.46975,8400,2.1,10124.05917896924,10656.492920967052
wikitection,1,1978,bt,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/bt/REPORT.json,3191.808525822009,0.3133020016426151,0.50044075,0.517771540625,0.48239534375,0.0765,0.0889778117996338,0.06564592724758744,0.0,0.001917047281252934,1.0842021724855044e-19,0.077,0.08951151115448341,0.06611031084545657,0.0,0.001917047281252934,1.0842021724855044e-19,611.3165433050599,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/bt,,2829307,707.32675,200,2000,2000,0.050396250000000004,0.005039625000000001,17138933248,5.12512597348541,0.1,0.0,0.104,0.0,0.32919663649295744,403146,3387245,846.81125,12600,3.15,12150.79243400949,12767.234103288036
wikitection,1,1978,samia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/baseline/samia/REPORT.json,3248.073318831535,0.30787482357687074,0.51027125,0.5268213875,0.492942990625,0.1285,0.14388164169130105,0.11454272443866984,0.0015,0.004401032555770693,0.0005102635836384819,0.1345,0.15015574508427282,0.12024561647832303,0.003,0.006529915073935308,0.0013756299236301083,617.7701081868727,0,0.0,0,0.0,wikitection/epoch1/seed1978/baseline/samia,,9707609,2426.90225,200,2000,2000,0.057648750000000006,0.005764875000000001,23936062976,2.4561445448780432,0.1,0.01,0.11,0.013,0.3233089501289503,134400,11508390,2877.0975,42000,10.5,12372.06702259439,12992.293275326141
wikitection,1,1978,draft_auxiliary_distilled,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/draft_auxiliary_distilled/fixed/main_fixed_sparse_positive/REPORT.json,406.3383766049228,2.4610030889902537,0.87587075,0.88604934375,0.8675465687499999,0.09,0.10334082716397261,0.07823115160665478,0.0045,0.008530513218759823,0.0023692806369618345,0.6355,0.6563146755111349,0.6141658046756455,0.2155,0.23405631317694492,0.19803448672608792,71.25872524594888,2358208,589.552,4600,1.15,wikitection/epoch1/seed1978/draft_auxiliary_distilled/fixed,1625.3535064196913,0,0.0,200,2000,2000,0.47794249999999966,0.04779424999999997,21466967552,148.73781651596073,0.1,0.01,0.65,0.2645,2.8462519492149383,4600,2358208,589.552,4600,1.15,1405.3569646577816,1625.3535064196913
wikitection,1,1978,draft_member_sft,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch1/seed1978/draft_member_sft/fixed/main_fixed_sparse_positive/REPORT.json,401.65043434139807,2.489727171936809,0.79779775,0.812485425,0.78312309375,0.085,0.09803204843071298,0.07355910081272696,0.005,0.009179695949941846,0.0027181808584985597,0.403,0.4246628924086597,0.38170901476390334,0.068,0.07988169982429345,0.05777462902670909,71.00570781005081,2358208,589.552,4600,1.15,wikitection/epoch1/seed1978/draft_member_sft/fixed,1606.6017373655923,0,0.0,200,2000,2000,0.2716249999999999,0.027162499999999992,21466967552,150.06838262767997,0.1,0.01,0.443,0.107,2.8869867799962154,4600,2358208,589.552,4600,1.15,1385.5276469278615,1606.6017373655923
wikitection,3,1919,loss,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/loss/REPORT.json,71.45733266172465,13.994365067248575,0.7810055,0.79381355,0.76722643125,0.119,0.13392598576607684,0.10553480426223787,0.0215,0.028833833739084404,0.016000780509074646,0.4115,0.43321671905962134,0.3901225983091603,0.09,0.10334082716397261,0.07823115160665478,13.493783139623702,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/loss,,0,0.0,200,2000,2000,0.20735250000000002,0.020735250000000004,17326028800,0.08870151860173792,0.1,0.01,0.3725,0.0295,14.692548541651131,4200,2154148,538.537,4200,1.05,272.24684598867316,285.8293306468986
wikitection,3,1919,min_k_prob,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/min_k_prob/REPORT.json,71.99898894797661,13.889083924811183,0.8298315,0.8413326375,0.816820325,0.1115,0.1260459412042156,0.0984436045333179,0.0205,0.02769128947897298,0.01514715886374858,0.4755,0.49741277015094953,0.4536811651658317,0.102,0.11603611589564782,0.08948985374022951,13.865672840038314,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/min_k_prob,,0,0.0,200,2000,2000,0.25295500000000004,0.025295500000000005,17326028800,0.08282415720168501,0.1,0.01,0.446,0.0305,14.596012010449076,4200,2154148,538.537,4200,1.05,274.04745879466645,287.99595579190645
wikitection,3,1919,min_k_pp,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/min_k_pp/REPORT.json,72.09434921754291,13.870712626623826,0.95196,0.9585008374999999,0.94450895,0.1195,0.13445066404882938,0.1060082089322041,0.017,0.023661187151846397,0.012190680521843938,0.937,0.9468331004708452,0.9254914002053398,0.259,0.2786487550947212,0.24027526169484267,13.8949120354373,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/min_k_pp,,0,0.0,200,2000,2000,0.5763025,0.05763025000000001,17326028800,0.08292018668726087,0.1,0.01,0.9005,0.148,14.577282602946244,4200,2154148,538.537,4200,1.05,274.3995646480471,288.37739687017165
wikitection,3,1919,recall,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/recall/REPORT.json,356.83959783799946,2.802379573507946,0.906836,0.915600975,0.89590975,0.151,0.16736016710457682,0.13597793189773769,0.021,0.028263010469622922,0.015573520825817387,0.814,0.8304453628896024,0.7963507314177706,0.1525,0.16892086108237392,0.13741148677809684,68.28970796964131,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/recall,,0,0.0,200,2000,2000,0.3815825000000001,0.03815825000000001,17334580224,0.09196765359956771,0.1,0.01,0.69,0.0345,2.943391121940587,8400,12800696,3200.174,8400,2.1,1358.976715728757,1427.3583913519979
wikitection,3,1919,icp_mia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/icp_mia/REPORT.json,673.4036718590069,1.4849933877541641,0.94081225,0.9491067625,0.933408625,0.146,0.1621539592357047,0.13120331023942233,0.0305,0.03898271190692737,0.02381739549016912,0.9325,0.9426869375841956,0.9206548165175205,0.6705,0.6907556508610436,0.6495906360160492,131.5646992746042,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/icp_mia,,0,0.0,200,2000,2000,0.6902524999999995,0.06902524999999995,17408981504,0.27965548366773874,0.1,0.01,0.8975,0.2865,1.5614202213899864,25200,23286579,5821.64475,25200,6.3,2561.7703326777555,2693.6146874360275
wikitection,3,1919,petal,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/petal/REPORT.json,79.35594287223648,12.601450676605351,0.74925025,0.76241138125,0.7354848625,0.15,0.1663194081471688,0.1350225249497082,0.0225,0.02997290466959618,0.01685787548400037,0.409,0.4307015780275927,0.3876473245775952,0.087,0.10015700783763422,0.07542647321668068,13.93817111919634,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/petal,,0,0.0,200,2000,2000,0.1817,0.018170000000000002,17326028800,27.774618921102956,0.1,0.01,0.327,0.0285,14.507945889507603,4600,2359805,589.95125,4600,1.15,275.71098144864663,317.42377148894593
wikitection,3,1919,sead,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/sead/REPORT.json,76.38910240677069,13.090872500046103,0.797786,0.81031415625,0.78408556875,0.124,0.13916923220424876,0.11027238735125346,0.0205,0.02769128947897298,0.01514715886374858,0.4485,0.47037456497668456,0.42682289089328446,0.104,0.1181462506213031,0.09137205082544919,14.708814127603546,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/sead,,0,0.0,200,2000,2000,0.2336275000000001,0.023362750000000012,17326028800,0.07422496262006462,0.1,0.01,0.392,0.046,13.756417902419129,4200,2154148,538.537,4200,1.05,290.77337053685915,305.55640962708276
wikitection,3,1919,ws,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/ws/REPORT.json,2439.7826325477513,0.4098725790812548,0.515694875,0.530341640625,0.49797536562500005,0.1145,0.12920022144962875,0.10127782200421726,0.012,0.017793883870480226,0.008077154276022635,0.118,0.13287638834089244,0.10458823578198477,0.016,0.02249946641817221,0.011356235350080627,440.76505044533405,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/ws,,1950753,487.68825,200,2000,2000,0.05146625,0.005146625,17183887872,5.093822413124144,0.1,0.0,0.0995,0.0,0.4294946123310718,268800,2293453,573.36325,8400,2.1,9313.271657332545,9759.130530191003
wikitection,3,1919,rs,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/rs/REPORT.json,2425.7877500814798,0.41223722065807744,0.5112905,0.527776159375,0.494821428125,0.1295,0.14492803550121386,0.11549249653419452,0.0,0.001917047281252934,1.0842021724855044e-19,0.1295,0.14492803550121386,0.11549249653419452,0.0,0.001917047281252934,1.0842021724855044e-19,483.90634575881995,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/rs,,1927963,481.99075,200,2000,2000,0.05616625000000002,0.005616625000000003,17138966016,7.30321612698026,0.1,0.0,0.1035,0.0,0.4342190000588335,268800,2294307,573.57675,8400,2.1,9211.941438440117,9703.151000325917
wikitection,3,1919,bt,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/bt/REPORT.json,3194.071819733479,0.3130799983337389,0.49536325,0.512876415625,0.47635400625,0.085,0.09803204843071298,0.07355910081272696,0.0,0.001917047281252934,1.0842021724855044e-19,0.088,0.10121875616670008,0.07636089079305232,0.0,0.001917047281252934,1.0842021724855044e-19,614.1166243413463,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/bt,,2644700,661.175,200,2000,2000,0.05394375000000002,0.0053943750000000025,17138966016,5.302373963873833,0.1,0.0,0.1095,0.0,0.32903210824236545,403062,3387304,846.826,12600,3.15,12156.868280628696,12776.287278933916
wikitection,3,1919,samia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/baseline/samia/REPORT.json,3175.3371875504963,0.3149271844012935,0.565621125,0.5847488125,0.5473645,0.0945,0.10810879085960753,0.08244593448548859,0.0185,0.025394766717736703,0.013451349814109871,0.1505,0.1668398174173738,0.13550019863222196,0.019,0.025970414566263898,0.013873784918301425,605.3600663963007,0,0.0,0,0.0,wikitection/epoch3/seed1919/baseline/samia,,9818144,2454.536,200,2000,2000,0.08085124999999996,0.008085124999999997,23936120320,2.5152620766311884,0.1,0.01,0.1575,0.008,0.3307569182574929,134400,11510060,2877.515,42000,10.5,12093.473421729053,12701.348750201985
wikitection,3,1919,draft_auxiliary_distilled,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/draft_auxiliary_distilled/fixed/main_fixed_sparse_positive/REPORT.json,415.3474606873642,2.4076227608207508,0.99491075,0.9959415625,0.99359710625,0.119,0.13392598576607684,0.10553480426223787,0.0095,0.014790383154299275,0.006090240228609851,0.9925,0.9954496225641908,0.9876620858637751,0.896,0.9086279491745508,0.8818537493786969,72.53278172912542,2359805,589.95125,4600,1.15,wikitection/epoch3/seed1919/draft_auxiliary_distilled/fixed,1661.3898427494569,0,0.0,200,2000,2000,0.9526399999999987,0.09526399999999988,21466918400,154.9487136574462,0.1,0.01,0.9895,0.9015,2.789578571989234,4600,2359805,589.95125,4600,1.15,1433.9083473628853,1661.3898427494569
wikitection,3,1919,draft_member_sft,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1919/draft_member_sft/fixed/main_fixed_sparse_positive/REPORT.json,427.7338261057739,2.3379025435147858,0.9922845,0.9938359125,0.990104725,0.129,0.1444048747285008,0.11501757435418881,0.0175,0.024240197666827872,0.012609752959581211,0.995,0.9972818191415014,0.990820304050058,0.887,0.9001396724133878,0.8723765329909224,74.29563736158889,2359805,589.95125,4600,1.15,wikitection/epoch3/seed1919/draft_member_sft/fixed,1710.9353044230957,0,0.0,200,2000,2000,0.9285699999999986,0.09285699999999986,21466918400,156.84116130392067,0.1,0.01,0.988,0.8535,2.70307071161164,4600,2359805,589.95125,4600,1.15,1479.798505757586,1710.9353044230957
wikitection,3,1949,loss,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/loss/REPORT.json,72.62788555177394,13.768816101456432,0.777618,0.7894257250000001,0.7638471625,0.1085,0.12288852080081825,0.09561252722040278,0.0105,0.015998901907473176,0.006877887380873443,0.395,0.4166061233366286,0.37379645659243443,0.032,0.04065523105196132,0.025139125203291417,13.491309993318282,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/loss,,0,0.0,200,2000,2000,0.22009750000000003,0.022009750000000005,17326012416,0.06828993931412697,0.1,0.01,0.386,0.0305,14.442938970386214,4200,2154596,538.649,4200,1.05,276.95194227446336,290.5115422070958
wikitection,3,1949,min_k_prob,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/min_k_prob/REPORT.json,76.10657350049587,13.139469483453812,0.830638,0.84011369375,0.8173704374999999,0.1165,0.13130138342787528,0.10316899183684573,0.0105,0.015998901907473176,0.006877887380873443,0.486,0.5079103210027324,0.46414335632114256,0.035,0.04398728481527167,0.027795569156293554,14.064769984106533,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/min_k_prob,,0,0.0,200,2000,2000,0.2690599999999999,0.026905999999999992,17326012416,0.07022160035558045,0.1,0.01,0.4585,0.033,13.779262301999195,4200,2154596,538.649,4200,1.05,290.29130241752136,304.4262940019835
wikitection,3,1949,min_k_pp,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/min_k_pp/REPORT.json,74.52735401925747,13.417892170727077,0.94943575,0.95565631875,0.9421205125000001,0.13,0.14545112436413904,0.1159674906239881,0.013,0.01898030851720305,0.008886895534737305,0.9225,0.9334251624390852,0.9099549326082559,0.1975,0.21552055772027012,0.18063925588488788,13.947682696511038,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/min_k_pp,,0,0.0,200,2000,2000,0.5717524999999997,0.05717524999999997,17326012416,0.07071384333539754,0.1,0.01,0.879,0.126,14.079994526108056,4200,2154596,538.649,4200,1.05,284.09101953718346,298.1094160770299
wikitection,3,1949,recall,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/recall/REPORT.json,375.32504957326455,2.6643572048734177,0.940214,0.94779254375,0.9328915000000001,0.1225,0.13759707470793917,0.10885029598940679,0.0145,0.020746775563306317,0.01011467734679028,0.895,0.9076862748353004,0.8807992578125098,0.098,0.11181109845692967,0.0857302075571977,71.67756188870408,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/recall,,0,0.0,200,2000,2000,0.48953,0.048953,17386995712,0.07484913512598723,0.1,0.01,0.827,0.0635,2.798087643954134,8400,13523992,3380.998,8400,2.1,1429.5477872692281,1501.3001982930582
wikitection,3,1949,icp_mia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/icp_mia/REPORT.json,673.058553253999,1.4857548353933774,0.9580495,0.96437473125,0.9504280375,0.078,0.09057848177051976,0.06703950613485772,0.005,0.009179695949941846,0.0027181808584985597,0.9355,0.9454526728237109,0.9238775789943177,0.218,0.23662659109443912,0.20045462357218746,128.80315237154718,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/icp_mia,,0,0.0,200,2000,2000,0.8142999999999998,0.08142999999999999,17408989696,0.1801125112688169,0.1,0.01,0.9475,0.5505,1.5605182952973087,25200,23146263,5786.56575,25200,6.3,2563.25094813318,2692.234213015996
wikitection,3,1949,petal,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/petal/REPORT.json,80.15495182774612,12.475835580925944,0.7427695,0.7556188625,0.72859540625,0.096,0.10969613024508282,0.08385284395816955,0.009,0.014182040701612969,0.005700499728577407,0.339,0.36003701404242666,0.3185802751821368,0.0245,0.032241481682334906,0.01858163028213664,14.09270040516276,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/petal,,0,0.0,200,2000,2000,0.19222249999999988,0.01922224999999999,17326012416,27.85868292185478,0.1,0.01,0.347,0.027,14.353976467136938,4600,2358046,589.5115,4600,1.15,278.66842398396693,320.61980731098447
wikitection,3,1949,sead,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/sead/REPORT.json,77.16137827723287,12.959851448053497,0.79573,0.8069700875,0.78203196875,0.1015,0.11550833868916041,0.0890195479939982,0.0095,0.014790383154299275,0.006090240228609851,0.4325,0.45432142729521574,0.4109373740877533,0.0355,0.04454106069401996,0.028239876230264,14.81460874271579,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/sead,,0,0.0,200,2000,2000,0.25521250000000006,0.02552125000000001,17326012416,0.1149052259279415,0.1,0.01,0.4315,0.038,13.61859759668549,4200,2154596,538.649,4200,1.05,293.71599914028775,308.6455131089315
wikitection,3,1949,ws,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/ws/REPORT.json,2143.013261951506,0.4666326698740835,0.49600225,0.512549021875,0.47748641875000003,0.1,0.11392441240665252,0.08760922541834984,0.0,0.001917047281252934,1.0842021724855044e-19,0.0815,0.09430851209595872,0.07029605647844997,0.0,0.001917047281252934,1.0842021724855044e-19,407.1558898158837,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/ws,,1963633,490.90825,200,2000,2000,0.043656250000000014,0.0043656250000000014,17172678144,4.486632268410176,0.1,0.0,0.0815,0.0,0.49017141814029364,268799,2295195,573.79875,8400,2.1,8160.410525721731,8572.053047806025
wikitection,3,1949,rs,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/rs/REPORT.json,2146.159879793035,0.4659485108334218,0.506419875,0.523842578125,0.490828153125,0.093,0.10652047477728435,0.08104000170965553,0.0,0.001917047281252934,1.0842021724855044e-19,0.086,0.09909477446848819,0.07449254068038921,0.0,0.001917047281252934,1.0842021724855044e-19,408.3765092075337,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/rs,,1954250,488.5625,200,2000,2000,0.04604625000000001,0.004604625000000001,17138966016,4.666512569296174,0.0995,0.0,0.094,0.0,0.4895004300903743,268800,2294768,573.692,8400,2.1,8171.596497395309,8584.639519172139
wikitection,3,1949,bt,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/bt/REPORT.json,3210.7306330832366,0.31145558886069147,0.49787625,0.516113515625,0.48251806875000003,0.1285,0.14388164169130105,0.11454272443866984,0.0,0.001917047281252934,1.0842021724855044e-19,0.12,0.13497526262337084,0.10648169331038138,0.0,0.001917047281252934,1.0842021724855044e-19,613.8676703454694,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/bt,,2829961,707.49025,200,2000,2000,0.04472375000000001,0.004472375000000001,17138966016,5.022039422765374,0.1,0.0,0.0945,0.0,0.3272242522628277,403124,3388420,847.105,12600,3.15,12224.03282256471,12842.922532332945
wikitection,3,1949,samia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/baseline/samia/REPORT.json,3192.0821617442703,0.3132751443507843,0.57024525,0.5843911125,0.55332033125,0.0885,0.10174945076676101,0.07682827914571014,0.018,0.024818042134845595,0.01302999144428223,0.151,0.16736016710457682,0.13597793189773769,0.017,0.023661187151846397,0.012190680521843938,606.8982202578336,0,0.0,0,0.0,wikitection/epoch3/seed1949/baseline/samia,,9975418,2493.8545,200,2000,2000,0.08024124999999997,0.008024124999999998,23935997440,2.403559792554006,0.1,0.01,0.1695,0.0075,0.3289736953275634,134400,11512930,2878.2325,42000,10.5,12159.026866926695,12768.328646977083
