dataset,epoch,method,role,n_seeds,amortized_ms_per_record_mean,amortized_ms_per_record_sd,amortized_records_per_second_mean,amortized_records_per_second_sd,auc_ci_high_mean,auc_ci_high_sd,auc_ci_low_mean,auc_ci_low_sd,auc_mean,auc_sd,calibrated_actual_fpr_at_10pct_ci_high_mean,calibrated_actual_fpr_at_10pct_ci_high_sd,calibrated_actual_fpr_at_10pct_ci_low_mean,calibrated_actual_fpr_at_10pct_ci_low_sd,calibrated_actual_fpr_at_10pct_mean,calibrated_actual_fpr_at_10pct_sd,calibrated_actual_fpr_at_1pct_ci_high_mean,calibrated_actual_fpr_at_1pct_ci_high_sd,calibrated_actual_fpr_at_1pct_ci_low_mean,calibrated_actual_fpr_at_1pct_ci_low_sd,calibrated_actual_fpr_at_1pct_mean,calibrated_actual_fpr_at_1pct_sd,calibrated_tpr_at_10pct_ci_high_mean,calibrated_tpr_at_10pct_ci_high_sd,calibrated_tpr_at_10pct_ci_low_mean,calibrated_tpr_at_10pct_ci_low_sd,calibrated_tpr_at_10pct_mean,calibrated_tpr_at_10pct_sd,calibrated_tpr_at_1pct_ci_high_mean,calibrated_tpr_at_1pct_ci_high_sd,calibrated_tpr_at_1pct_ci_low_mean,calibrated_tpr_at_1pct_ci_low_sd,calibrated_tpr_at_1pct_mean,calibrated_tpr_at_1pct_sd,calibration_seconds_mean,calibration_seconds_sd,draft_input_tokens_mean,draft_input_tokens_per_record_mean,draft_input_tokens_per_record_sd,draft_input_tokens_sd,draft_sequences_mean,draft_sequences_per_record_mean,draft_sequences_per_record_sd,draft_sequences_sd,execution_group_seconds_mean,execution_group_seconds_sd,generated_tokens_mean,generated_tokens_per_record_mean,generated_tokens_per_record_sd,generated_tokens_sd,n_calibration_mean,n_calibration_sd,n_test_member_mean,n_test_member_sd,n_test_nonmember_mean,n_test_nonmember_sd,pauc_10_normalized_mean,pauc_10_normalized_sd,pauc_10_raw_mean,pauc_10_raw_sd,peak_allocated_gpu_bytes_mean,peak_allocated_gpu_bytes_sd,preparation_seconds_mean,preparation_seconds_sd,roc_actual_fpr_at_10pct_mean,roc_actual_fpr_at_10pct_sd,roc_actual_fpr_at_1pct_mean,roc_actual_fpr_at_1pct_sd,roc_tpr_at_10pct_fpr_mean,roc_tpr_at_10pct_fpr_sd,roc_tpr_at_1pct_fpr_mean,roc_tpr_at_1pct_fpr_sd,scoring_records_per_second_mean,scoring_records_per_second_sd,target_forward_calls_mean,target_forward_calls_sd,target_input_tokens_mean,target_input_tokens_per_record_mean,target_input_tokens_per_record_sd,target_input_tokens_sd,target_sequences_mean,target_sequences_per_record_mean,target_sequences_per_record_sd,target_sequences_sd,test_seconds_mean,test_seconds_sd,total_seconds_mean,total_seconds_sd
wikitection,1,icp_mia,baseline,3,692.8341801240846,1.694491522687026,1.443352557130022,0.003528096020107026,0.6815358145833333,0.01088954405910761,0.6481059770833333,0.012392471219115856,0.6643289166666666,0.01215783327307267,0.09217159760272546,0.03492288808303603,0.06877333347838116,0.03071077112456051,0.07966666666666666,0.03287983171084263,0.011381953898676956,0.005791734934835616,0.00417556040306552,0.003483942283663269,0.006833333333333334,0.004645786621588785,0.26061774340161836,0.053469456518589795,0.22337337004278934,0.05086252506249223,0.2415,0.05226614583073826,0.027948000717796084,0.012000471666512056,0.015555836260071305,0.009085698347812832,0.020833333333333336,0.01056330125166055,132.9656249866821,1.1041691342511308,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.16353749999999997,0.015257982951556906,0.016353749999999997,0.001525798295155691,17408970581.333332,26333.595678018097,0.18692586093675345,0.01447042904964443,0.1,0.0,0.01,0.0,0.29,0.017255433926737385,0.033666666666666664,0.005008326400438905,1.5161992642289142,0.003334015968826895,25200,0.0,23220581,5805.1452500000005,17.640875887055664,70563.50354822243,25200,6.3,0.0,0.0,2638.1841696487195,5.802431051001794,2771.3367204963383,6.777966090748104
wikitection,1,petal,baseline,3,81.94882869167486,0.01795007063901593,12.202737341739816,0.0026730596973281854,0.58983699375,0.010011798571769221,0.5573503895833334,0.011158660244686194,0.5740229166666667,0.011082879314322343,0.13684220083699436,0.02462055617296581,0.10827439259005991,0.0223035536195987,0.12183333333333334,0.023507091128706956,0.02278140235141031,0.015722439774406186,0.012072382369561274,0.011448579011573456,0.0165,0.0136106575888162,0.19601057983145886,0.03006152904805456,0.16255477588795963,0.027873208115035342,0.17866666666666667,0.029022979401386984,0.031247526105168857,0.0243716311653271,0.018577502906583932,0.018892934681120854,0.024,0.021673716801693246,14.399613714156052,0.03134931325324057,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.08112916666666665,0.003018888799431575,0.008112916666666666,0.00030188887994315805,17326039722.666668,34106.01573525312,28.551650265270535,0.12828472553890888,0.1,0.0,0.01,0.0,0.15016666666666667,0.005965176722724432,0.013000000000000001,0.0008660254037844384,14.042775406132819,0.008730461834219891,4600,0.0,2358686.3333333335,589.6715833333333,0.24304350605051459,972.1740242021144,4600,1.15,0.0,0.0,284.84405078727286,0.17713475201554219,327.79531476669945,0.07180028255606372
wikitection,1,sead,baseline,3,79.08994026316213,0.2950917721300121,12.643950178330849,0.04709196741992841,0.6041609083333334,0.009462139300713466,0.57061345,0.009113634593823009,0.5890208333333333,0.008569585558580627,0.10188833981101224,0.016231746990920445,0.07702208441903183,0.014260239012316397,0.08866666666666666,0.015275252316519466,0.026706204616558073,0.01445054663173564,0.014801466455871826,0.010610845141880114,0.019833333333333335,0.0125532200384337,0.17166234251721507,0.021022707375563537,0.13999311442442233,0.019314365242480504,0.15516666666666667,0.020207259421636894,0.040916957241062604,0.0229649455189278,0.025875481966908875,0.018105572868707575,0.0325,0.020573040611440982,15.19909559407582,0.03391365016235241,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.0906875,0.006362088886521436,0.00906875,0.0006362088886521437,17326039722.666668,34106.01573525312,0.0791532329749316,0.014459837337193936,0.1,0.0,0.01,0.0,0.17483333333333334,0.01606497224813455,0.014666666666666666,0.0007637626158259731,13.285574686387214,0.05199539166053805,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,301.0815122255978,1.180414358550503,316.35976105264854,1.1803670885200483
wikitection,1,ws,baseline,3,2275.963436203417,239.15368628257937,0.4425048833019683,0.04473419084086575,0.5241907583333334,0.015404024844109883,0.4900561177083333,0.017043780109350225,0.5066706249999999,0.01756616667640169,0.10263264676370042,0.0027225813538836693,0.0776085547366353,0.002399182750334473,0.08933333333333333,0.0025658007197234445,0.012401818869368737,0.0181601570963712,0.006482638608102894,0.0112282594363418,0.008499999999999999,0.014722431864335457,0.1043112476649855,0.025058997006844018,0.07925689701107938,0.022010048116440913,0.091,0.02357965224510319,0.012025192081613591,0.017507820364487826,0.006193876760712213,0.01072810924537369,0.008166666666666668,0.014145081595145832,434.6288349572569,47.6677315541925,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,1992728,498.182,2.520681691031227,10082.72676412487,200,0.0,2000,0.0,2000,0.0,0.051462499999999994,0.01586362899843538,0.00514625,0.001586362899843538,17184930816,12806035.845377289,4.842152516357601,0.5661326220837526,0.1,0.0,0.0,0.0,0.09966666666666667,0.025006665778014744,0.0,0.0,0.4649352061322867,0.04690529988978931,268798.3333333333,2.0816659994661326,2293989,573.49725,0.26164336414290135,1046.5734565714918,8400,2.1,0.0,0.0,8664.382757340054,908.3932168378684,9103.853744813669,956.6147451303165
wikitection,1,rs,baseline,3,2338.092427605841,286.9919699724386,0.431793175708444,0.050068790201000045,0.5205789302083332,0.010660925886831533,0.48773500520833335,0.012990866246512897,0.5045902916666667,0.0123301664401868,0.10668503623105384,0.009550590483271731,0.08120813457345895,0.008451842399077699,0.09316666666666666,0.009018499505645783,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.1108331122633758,0.026816315949085446,0.08504472216288697,0.023627210511553618,0.09716666666666667,0.025270206436302282,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,448.22574336186517,68.85129404620348,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,1977782.3333333333,494.44558333333333,2.7758834442089344,11103.533776835793,200,0.0,2000,0.0,2000,0.0,0.05377347222222222,0.01107329909447261,0.005377347222222223,0.0011073299094472612,17138955093.333334,18918.613620805656,4.98402093257755,0.6040214139939459,0.09983333333333334,0.0002886751345948131,0.0,0.0,0.10383333333333333,0.020738450601077537,0.0,0.0,0.45367802206447555,0.051987818966944876,268798.3333333333,2.0816659994661326,2294318,573.5794999999999,0.11115051731775052,444.60206927093805,8400,2.1,0.0,0.0,8899.15994612892,1078.5533669536171,9352.369710423363,1147.9678798897544
wikitection,1,bt,baseline,3,3530.1562390186687,450.4259284171291,0.2862011442991281,0.03444601888304616,0.518744965625,0.002120202936449403,0.48407564999999997,0.0015212186250487911,0.50131125,0.002018675822940585,0.10455177641980087,0.01365207420914082,0.07934906257383695,0.012015035886396196,0.09116666666666667,0.012858201014657277,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.10101959107297284,0.01258140555280229,0.07622736156920666,0.011086730347221256,0.08783333333333333,0.011856784274554945,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,666.3100022204065,70.83530857359995,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,2827764.3333333335,706.9410833333333,9.56783142009377,38271.325680375034,200,0.0,2000,0.0,2000,0.0,0.05000527777777778,0.004114995408338657,0.005000527777777778,0.0004114995408338656,17138955093.333334,18918.613620805656,5.371518684163068,0.3494800235221597,0.09966666666666667,0.0005773502691896262,0.0,0.0,0.09716666666666667,0.007588368291888141,0.0,0.0,0.300545839642626,0.03645674009054169,403166.3333333333,17.95364401266031,3387943.6666666665,846.9859166666666,0.18230303297896505,729.212131915901,12600,3.15,0.0,0.0,13448.943435170106,1730.550548398791,14120.624956074675,1801.7037136685174
wikitection,1,samia,baseline,3,3211.9900982283575,31.331785293427536,0.31135310566151936,0.003020534143311853,0.536067303125,0.009336850478073054,0.5010559583333334,0.008218432292766354,0.5199921666666667,0.009323100430125648,0.12531468777890806,0.01692334616181491,0.09784408068833379,0.015207100321922976,0.11083333333333334,0.01609606577190008,0.01585639167653532,0.010847070906109375,0.00735309192938422,0.00668758207475521,0.010666666666666666,0.008779711460710616,0.14858492269886706,0.006163532029744232,0.11882219000557255,0.005603693258332931,0.133,0.005894913061275803,0.016146312472323985,0.010361119553671179,0.007395865451168468,0.006768165510632395,0.010833333333333334,0.008578072821638513,613.7804520602804,4.7231729469158,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,9600816.666666666,2400.204166666667,44.71661809686466,178866.47238745817,200,0.0,2000,0.0,2000,0.0,0.062477916666666695,0.004249783879308867,0.00624779166666667,0.00042497838793088653,23936024746.666668,34106.01573525312,2.6139890423122174,0.23181619952336144,0.1,0.0,0.01,0.0,0.12166666666666667,0.010103629710818452,0.009166666666666667,0.0034034296427770225,0.32704422361594077,0.003238510159934113,134400,0.0,11510460,2877.615,0.5740698999252033,2296.27959970035,42000,10.5,0.0,0.0,12231.565951810839,121.81082824047101,12847.960392913432,125.32714117371015
wikitection,1,draft_auxiliary_distilled,main,3,407.3407475515948,4.4999274051757885,2.455146187031331,0.027028546760358416,0.8822210916666667,0.01061837959751707,0.8617732791666667,0.011223538042589331,0.87226275,0.010594739272393646,0.13105179495163058,0.027084528420436804,0.10308588599551748,0.024356454610743785,0.11633333333333333,0.02576981438298175,0.009517235745601848,0.004258069807927404,0.003046029697984385,0.002389098226150422,0.005333333333333333,0.003329164059239696,0.6964371772249656,0.03567415848259402,0.6555534107671792,0.03681124068384047,0.6763333333333333,0.036312302782023256,0.17027282754004747,0.05537777520503294,0.13905376917857953,0.0512023753289352,0.154,0.05339241519167306,71.35986587106406,0.22092115565767112,2358686.3333333335,589.6715833333333,0.24304350605051459,972.1740242021144,4600,1.15,0.0,0.0,1629.3629902063792,17.999709620703154,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.45359583333333325,0.042812121336524914,0.04535958333333333,0.004281212133652492,21466929322.666668,34106.01573525312,150.05430950779314,1.3129210761863397,0.1,0.0,0.01,0.0,0.6401666666666667,0.026174096609688995,0.219,0.05491584470806218,2.8412863974821536,0.0341297297958106,4600,0.0,2358686.3333333335,589.6715833333333,0.24304350605051459,972.1740242021144,4600,1.15,0.0,0.0,1407.948814827522,16.95694149561904,1629.3629902063792,17.999709620703154
wikitection,1,draft_member_sft,main,3,406.6606025957735,4.505118312057776,2.4592551658054695,0.02736505815569783,0.80333255625,0.014353258752937883,0.7755669645833333,0.014226267510985179,0.7909164166666667,0.013643803120220298,0.11231983597492029,0.012510363400007501,0.0862195529919258,0.011087496715872436,0.0985,0.011821590417536883,0.008432197023035612,0.0037142631159359403,0.002467596832686046,0.0018448494129376723,0.0045000000000000005,0.002783882181415011,0.436519437220741,0.0407653503969481,0.393473766499499,0.04021072113487739,0.41483333333333333,0.04056579018499866,0.07197212607147084,0.009814952807775706,0.051045652806323394,0.00832529803458167,0.06066666666666667,0.009087537253477057,71.63236143032555,0.5957923419664855,2358686.3333333335,589.6715833333333,0.24304350605051459,972.1740242021144,4600,1.15,0.0,0.0,1626.642410383094,18.020473248231102,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.2516841666666667,0.03334842128322318,0.025168416666666672,0.0033348421283223187,21466929322.666668,34106.01573525312,150.8849689696605,0.7208687723069929,0.1,0.0,0.01,0.0,0.4195,0.03941129279787711,0.09366666666666666,0.012065791865158841,2.8490238100985366,0.03434146827290658,4600,0.0,2358686.3333333335,589.6715833333333,0.24304350605051459,972.1740242021144,4600,1.15,0.0,0.0,1404.125079983108,16.850946117388425,1626.642410383094,18.020473248231102
wikitection,3,loss,baseline,3,72.6832380895891,1.25449790675941,13.761060449654675,0.23727752549136708,0.7886467354166666,0.005597114653901553,0.7628557499999999,0.004941548477858285,0.7766175833333333,0.004964311749460702,0.12393165645730922,0.00951574006923507,0.0965655574693493,0.008532742301467881,0.1095,0.009041570660012557,0.021467842884519146,0.0066244220471580574,0.010724387295869109,0.004726546402009009,0.015166666666666667,0.005686240703077326,0.4137375596401216,0.021060472903533148,0.37100921689020183,0.020648574526081046,0.39216666666666666,0.020894576648818063,0.06723898846976314,0.03240858517997627,0.04746143246870819,0.027535611349886104,0.0565,0.030029152502193596,13.652366491383873,0.27681899196160453,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.21866333333333335,0.010666309792207111,0.02186633333333334,0.0010666309792207109,17326039722.666668,34106.01573525312,0.07693660608492792,0.010557023001442439,0.1,0.0,0.01,0.0,0.37616666666666665,0.00860716755578358,0.03266666666666666,0.004645786621588785,14.443113071297851,0.24934846548295855,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,277.0036492608876,4.78286639424663,290.7329523583564,5.01799162703764
wikitection,3,min_k_prob,baseline,3,74.1898516943135,2.0674689006912064,13.485954286219082,0.37800387662333257,0.8386944833333333,0.00356624613395958,0.81575410625,0.0023393827855951958,0.8285661666666667,0.0029180681252043124,0.12569172358950625,0.005794893782293076,0.09813243351288144,0.005199132441841536,0.11116666666666666,0.005507570547286107,0.02108699479781534,0.005991838839905061,0.010439846747427086,0.004251951011644369,0.014833333333333334,0.005131601439446885,0.49407091170679907,0.015778042157973057,0.4503691372585239,0.015694560764180618,0.4721666666666667,0.015766525721709675,0.07565913491930251,0.036804795783161676,0.05467791894509587,0.031602293055416016,0.06433333333333333,0.03426854728950927,14.089466327684931,0.23710823553961105,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.2650666666666667,0.010689867086794553,0.02650666666666667,0.001068986708679455,17326039722.666668,34106.01573525312,0.0800158550652365,0.008735488525615084,0.1,0.0,0.01,0.0,0.44966666666666666,0.007686568371733477,0.035166666666666666,0.0060484157705413535,14.162685328745715,0.41065533315273084,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,282.5899245945038,8.154519338961936,296.759406777254,8.269875602764825
wikitection,3,min_k_pp,baseline,3,73.73261880942543,1.418992875798704,13.565905640802958,0.26400709508342796,0.95822314375,0.0024398592458521706,0.9448495770833334,0.0029143461735273374,0.9522001666666667,0.002891988981796681,0.12384889276779323,0.028426675549244138,0.0966483211588653,0.02533106918429014,0.1095,0.026930466018990462,0.019746980832932186,0.0035927543645467644,0.009451000489299831,0.0025057122740268314,0.013666666666666667,0.0030550504633038945,0.9155561330184794,0.04308642427777564,0.8902295041431225,0.048249868915427645,0.9036666666666667,0.045755691813514666,0.21929525741336486,0.057559051549707696,0.1845165254959702,0.05392474597729906,0.20133333333333334,0.05584875408935578,14.06406278667661,0.2486806822263743,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.5871274999999999,0.022803631837933363,0.05871275,0.002280363183793338,17326039722.666668,34106.01573525312,0.07552123981683205,0.006502753614424965,0.1,0.0,0.01,0.0,0.8958333333333334,0.015052685253247457,0.13433333333333333,0.011930353445448849,14.249211392515647,0.284165242073324,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,280.79089121120825,5.536036883297258,294.9304752377017,5.675971503194816
wikitection,3,recall,baseline,3,372.63163589517353,14.63244517954656,2.686407333945056,0.10667035994229908,0.9368197041666667,0.018379552896136703,0.9207875875,0.021547443658003745,0.9292405833333334,0.019404288173515517,0.13486106468909637,0.03394989364412279,0.10659589124465585,0.03057164806730711,0.12,0.03232259271778797,0.018961083442988993,0.010311397604234503,0.009238814926524279,0.006814980898755425,0.013166666666666667,0.008578072821638515,0.8408836617784358,0.0622434057011276,0.8082029518063226,0.06745569920846332,0.8251666666666666,0.064973712633136,0.1266089113359306,0.03719075210927997,0.09921141167189458,0.0335560068065041,0.11216666666666666,0.0354412659668547,71.25634323114839,2.7800625550481515,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.4654274999999999,0.07476657287016683,0.046542749999999994,0.007476657287016683,17369545728,30281032.44974213,0.0813206904179727,0.00929174052403742,0.1,0.0,0.01,0.0,0.7786666666666666,0.07689169872836296,0.097,0.08439342391442595,2.8214471469511615,0.11210463312127128,8400,0.0,13282392.666666666,3320.5981666666667,104.29055656234334,417162.22624937334,8400,2.1,0.0,0.0,1419.1888796591277,55.7591195132555,1490.5265435806941,58.52978071818624
wikitection,3,icp_mia,baseline,3,679.8269011921657,11.425544183621827,1.4712370634452805,0.02448904530578054,0.9585393229166667,0.008245140676223511,0.9440164395833334,0.00925317654627307,0.9514486666666667,0.009300276690552453,0.11514772873491418,0.040722548007850405,0.08904746363067147,0.03651987836880954,0.10133333333333333,0.03869539162915053,0.021186115438648134,0.01572258096255719,0.011006114741740122,0.011253431239645355,0.015166666666666667,0.013512340039139531,0.9389706339184081,0.008939628977298749,0.916386456561558,0.010310704099791741,0.9285,0.009643650760992963,0.43099629959539343,0.23401956064995072,0.3913449348206695,0.23202015178571697,0.411,0.2334646654207013,130.91568969745035,1.8742919804463,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.7565083333333331,0.062455401304317586,0.07565083333333332,0.00624554013043176,17408970581.333332,26333.595678018097,0.21404657365443805,0.05683021043143044,0.1,0.0,0.01,0.0,0.9256666666666666,0.025594595783745733,0.3978333333333333,0.13676744251953143,1.5457899902236216,0.026295130911407543,25200,0.0,23220569.333333332,5805.142333333333,17.63124175351371,70524.96701405349,25200,6.3,0.0,0.0,2588.177868497558,44.46310660902888,2719.3076047686627,45.70217673448731
wikitection,3,petal,baseline,3,80.48774174740538,1.3298003914867451,12.426500593964073,0.20413875771348233,0.75596975625,0.006273542309737768,0.7292969541666666,0.0058686680619490774,0.7431308333333333,0.0059469885568944275,0.13314350624678953,0.029538653696725446,0.10498650651123352,0.026721209149790325,0.11833333333333333,0.02818391976523729,0.01964844284183614,0.008946418510196731,0.009549538480395876,0.0063322047292418155,0.013666666666666666,0.007653975002136689,0.3900010687469671,0.03653523974810704,0.34783580900557526,0.0357230442579571,0.36866666666666664,0.03619852667351714,0.05656798214759317,0.03783402346783026,0.03883616837164906,0.03174865349398758,0.04683333333333333,0.0348580454606011,14.148942206442976,0.243806761667747,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.19119833333333333,0.009029915674209474,0.019119833333333332,0.0009029915674209467,17326039722.666668,34106.01573525312,28.060794271451112,0.4249524856529353,0.1,0.0,0.01,0.0,0.3385,0.0103319891598859,0.029333333333333333,0.0028431203515386643,14.301560847441987,0.23698097529563253,4600,0.0,2358686.3333333335,589.6715833333333,0.24304350605051459,972.1740242021144,4600,1.15,0.0,0.0,279.74123051172745,4.660203735872812,321.9509669896215,5.3192015659469805
wikitection,3,sead,baseline,3,77.47929184649063,1.2791278544162537,12.909006785185472,0.211913234469377,0.8064085270833333,0.0042145623771944335,0.7806461,0.004303165083015044,0.7946199166666666,0.0038433039199149113,0.12163420025241037,0.015413836225935776,0.09453798754580028,0.013827334454422465,0.10733333333333334,0.014648663192705785,0.020487327050158436,0.00658116058484404,0.010041431542365246,0.004637527232864826,0.014333333333333333,0.005619905100029123,0.44642899689487897,0.028717057959803664,0.40319317156216306,0.028307766435167383,0.4246666666666667,0.0285671723020206,0.07762797538907369,0.03736107380192618,0.056368715968626755,0.03212260698681742,0.06616666666666667,0.03480780563800788,14.89948898072665,0.24443011544012253,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.2480008333333334,0.012447696908799334,0.02480008333333334,0.0012447696908799337,17326039722.666668,34106.01573525312,0.08708723114492993,0.024113818997226526,0.1,0.0,0.01,0.0,0.4083333333333333,0.020617549159231627,0.04416666666666667,0.005484827557301446,13.56497406525511,0.2231414809721986,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,294.9305911740909,4.87924628441191,309.9171673859625,5.116511417665015
wikitection,3,ws,baseline,3,2257.0343496587693,159.87678177015718,0.44449316316733695,0.03036873303439349,0.5181728510416667,0.010548540213579973,0.48554323645833336,0.010922762872996499,0.503456875,0.010682245884673558,0.1017331684057421,0.03518412964461943,0.07717725582430197,0.0306770215860639,0.08866666666666667,0.03299368626469818,0.007209326144328698,0.009166495878670076,0.002692384758674212,0.004663347195547805,0.004,0.0069282032302755096,0.10002599355612712,0.03039763985281089,0.07555748749818778,0.026790366230159526,0.087,0.02864873470155357,0.008777853660226027,0.01188326522927405,0.003785411783360209,0.006556525536349794,0.005333333333333333,0.009237604307034013,419.16553777297185,18.744813909372194,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,1975974,493.9935,8.290248348963994,33160.99339585592,200,0.0,2000,0.0,2000,0.0,0.05084541666666668,0.006899730218155875,0.005084541666666668,0.0006899730218155876,17184930816,12806035.845377289,4.702683772464904,0.33935467731080093,0.1,0.0,0.0033333333333333335,0.005773502691896258,0.0955,0.012489995996796795,0.0033333333333333335,0.005773502691896258,0.46644421404434266,0.03242749666356295,268799.6666666667,0.5773502691896257,2293989,573.49725,0.26164336414290135,1046.5734565714918,8400,2.1,0.0,0.0,8604.26917708964,620.4821791861651,9028.137398635075,639.5071270806276
wikitection,3,rs,baseline,3,2258.959872639418,147.43539499023225,0.44390481985106145,0.02811921727235475,0.520756115625,0.00897075062626063,0.48699017395833333,0.010301204601756054,0.5044418749999999,0.008022638508659401,0.1129414508034453,0.02930845339237328,0.08692871543369245,0.02612207132491884,0.09916666666666667,0.027768387301630133,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.11206689867403685,0.028667953737945114,0.08613979597523633,0.025600023222720356,0.09833333333333333,0.027186087128039105,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,436.63857222228154,41.19589575060335,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,1959382,489.8455,8.568595614947647,34274.38245979058,200,0.0,2000,0.0,2000,0.0,0.05292833333333336,0.0059635193485754285,0.005292833333333336,0.0005963519348575431,17138955093.333334,18918.613620805656,5.54861301521305,1.5195384461121522,0.09983333333333334,0.0002886751345948131,0.0033333333333333335,0.005773502691896258,0.10133333333333333,0.006525590650150629,0.005999999999999999,0.010392304845413263,0.46668542254357265,0.02887683300348597,268800,0.0,2294318,573.5794999999999,0.11115051731775052,444.60206927093805,8400,2.1,0.0,0.0,8593.652305320176,547.2294194642843,9035.839490557672,589.7415799609283
wikitection,3,bt,baseline,3,3244.75855618791,73.83636755499751,0.3082944668524476,0.006929765710042953,0.5158090895833333,0.0027929320500321947,0.48129900520833335,0.004462158969921938,0.49824958333333336,0.0030899615423712716,0.11349238788017219,0.026319207122439885,0.0873758613096843,0.023528350592264217,0.09966666666666667,0.024971650592888993,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.11353172761627667,0.018638691617123095,0.08733652157357982,0.01663946320195346,0.09966666666666667,0.01767295485574875,0.001917047281252934,0.0,1.0842021724855044e-19,0.0,0.0,0.0,617.7222335630019,6.461897874450802,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,2757219,689.30475,24.70711793567798,98828.47174271187,200,0.0,2000,0.0,2000,0.0,0.05126458333333334,0.005695300877331537,0.005126458333333334,0.0005695300877331539,17138955093.333334,18918.613620805656,5.110649545288955,0.166196517032654,0.1,0.0,0.0,0.0,0.10216666666666667,0.007505553499465135,0.0,0.0,0.32384075138540547,0.00748085721587827,403122.6666666667,60.011110082495,3387726,846.9315,0.15142077136244492,605.6830854498085,12600,3.15,0.0,0.0,12356.201341643347,289.04626295219424,12979.034224751638,295.3454702199894
wikitection,3,samia,baseline,3,3206.7735476569987,40.815747632483294,0.3118734009138961,0.003946023214819895,0.5822459760416666,0.004029233984028496,0.5481732010416667,0.004794210800043885,0.5651995833333333,0.005269099375031636,0.11459474246414846,0.017040628723814285,0.08826967263114553,0.015213582436702544,0.10066666666666667,0.016158073317488482,0.01958110735711404,0.009574438673838753,0.009616873965117978,0.006280134752272919,0.013666666666666666,0.00794250170496257,0.1735910891366003,0.011245919566468886,0.1417240052983392,0.010368971929606523,0.157,0.010828203913853867,0.021675846725728493,0.00555977235964385,0.010849077772232683,0.003873849078265495,0.015333333333333334,0.004725815626252608,610.3256019979793,7.309054347551302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,9945567,2486.39175,28.857407148122174,115429.6285924892,200,0.0,2000,0.0,2000,0.0,0.0821920833333333,0.0028669368816444823,0.008219208333333332,0.0002866936881644478,23936060245.333332,61485.494267618385,2.4602768945818148,0.05587127819482624,0.1,0.0,0.01,0.0,0.16066666666666668,0.007751343969488997,0.010833333333333334,0.005346338310781814,0.32752018331180954,0.004158579495922877,134400,0.0,11510460,2877.615,0.5740698999252033,2296.27959970035,42000,10.5,0.0,0.0,12214.308311735434,156.00332075264956,12827.094190627997,163.26299052993286
